CUI-less	N/A	UO:1000281	count per nanomolar second based unit	count per nanomolar second based unit	biolink:OntologyClass
CUI-less	N/A	UO:0010018	league	league	biolink:OntologyClass
CUI-less	N/A	UO:0010015	chain	chain	biolink:OntologyClass
CUI-less	N/A	UO:0010016	furlong	furlong	biolink:OntologyClass
CUI-less	N/A	UO:0000310	dosage unit	dosage unit	biolink:OntologyClass
CUI-less	N/A	UO:0000311	milligram per kilogram per day	milligram per kilogram per day	biolink:OntologyClass
CUI-less	N/A	UO:0000312	relative light unit	relative light unit	biolink:OntologyClass
CUI-less	N/A	UO:0000302	pico	pico	biolink:OntologyClass
CUI-less	N/A	UO:0000303	femto	femto	biolink:OntologyClass
CUI-less	N/A	UO:0000304	atto	atto	biolink:OntologyClass
CUI-less	N/A	UO:0000305	zepto	zepto	biolink:OntologyClass
CUI-less	N/A	UO:0000306	yocto	yocto	biolink:OntologyClass
CUI-less	N/A	UO:0000307	dose unit	dose unit	biolink:OntologyClass
CUI-less	N/A	UO:0000308	milligram per kilogram	milligram per kilogram	biolink:OntologyClass
CUI-less	N/A	UO:0000309	milligram per square meter	milligram per square meter	biolink:OntologyClass
CUI-less	N/A	UO:0010002	millisiemens	millisiemens	biolink:OntologyClass
CUI-less	N/A	UO:0010003	micromole per litre	micromole per litre	biolink:OntologyClass
CUI-less	N/A	UO:0010001	square micrometer	square micrometer	biolink:OntologyClass
CUI-less	N/A	UO:0000320	curie per liter	curie per liter	biolink:OntologyClass
CUI-less	N/A	UO:0000321	microcurie per milliliter	microcurie per milliliter	biolink:OntologyClass
CUI-less	N/A	UO:0000200	cell concentration unit	cell concentration unit	biolink:OntologyClass
CUI-less	N/A	UO:0000322	fold dilution	fold dilution	biolink:OntologyClass
CUI-less	N/A	UO:0000201	cells per milliliter	cells per milliliter	biolink:OntologyClass
CUI-less	N/A	UO:0000202	catalytic (activity) concentration unit	catalytic (activity) concentration unit	biolink:OntologyClass
CUI-less	N/A	UO:0000323	ton per hectare	ton per hectare	biolink:OntologyClass
CUI-less	N/A	UO:0000313	relative luminescence unit	relative luminescence unit	biolink:OntologyClass
CUI-less	N/A	UO:0000314	relative fluorescence unit	relative fluorescence unit	biolink:OntologyClass
CUI-less	N/A	UO:0000315	turbidity unit	turbidity unit	biolink:OntologyClass
CUI-less	N/A	UO:0000316	cells per microliter	cells per microliter	biolink:OntologyClass
CUI-less	N/A	UO:0000317	cells per well	cells per well	biolink:OntologyClass
CUI-less	N/A	UO:0000318	formazin nephelometric unit	formazin nephelometric unit	biolink:OntologyClass
CUI-less	N/A	UO:0000319	radioactivity concentration	radioactivity concentration	biolink:OntologyClass
CUI-less	N/A	UO:0000300	nano	nano	biolink:OntologyClass
CUI-less	N/A	UO:0000301	microgram per liter	microgram per liter	biolink:OntologyClass
CUI-less	N/A	UO:0000190	ratio	ratio	biolink:OntologyClass
CUI-less	N/A	UO:0000070	micromolal	micromolal	biolink:OntologyClass
CUI-less	N/A	UO:0000191	fraction	fraction	biolink:OntologyClass
CUI-less	N/A	UO:0000192	molecule count	molecule count	biolink:OntologyClass
CUI-less	N/A	UO:0000071	nanomolal	nanomolal	biolink:OntologyClass
CUI-less	N/A	UO:0000072	picomolal	picomolal	biolink:OntologyClass
CUI-less	N/A	UO:0000193	purity percentage	purity percentage	biolink:OntologyClass
CUI-less	N/A	UO:0000194	confluence percentage	confluence percentage	biolink:OntologyClass
CUI-less	N/A	UO:0000073	femtomolar	femtomolar	biolink:OntologyClass
CUI-less	N/A	UO:0000074	unit of normality	unit of normality	biolink:OntologyClass
CUI-less	N/A	UO:0000195	degree Fahrenheit	degree Fahrenheit	biolink:OntologyClass
CUI-less	N/A	UO:0000075	normal	normal	biolink:OntologyClass
CUI-less	N/A	UO:0000196	pH	pH	biolink:OntologyClass
CUI-less	N/A	UO:0000076	mole fraction	mole fraction	biolink:OntologyClass
CUI-less	N/A	UO:0000197	liter per kilogram	liter per kilogram	biolink:OntologyClass
CUI-less	N/A	UO:0000198	milliliter per kilogram	milliliter per kilogram	biolink:OntologyClass
CUI-less	N/A	UO:0000077	meter per second per second	meter per second per second	biolink:OntologyClass
CUI-less	N/A	UO:0000199	microliter per kilogram	microliter per kilogram	biolink:OntologyClass
CUI-less	N/A	UO:0000078	radian per second per second	radian per second per second	biolink:OntologyClass
CUI-less	N/A	UO:0000079	radian per second	radian per second	biolink:OntologyClass
CUI-less	N/A	UO:0000080	square meter	square meter	biolink:OntologyClass
CUI-less	N/A	UO:0000081	square centimeter	square centimeter	biolink:OntologyClass
CUI-less	N/A	UO:0000082	square millimeter	square millimeter	biolink:OntologyClass
CUI-less	N/A	UO:0000083	kilogram per cubic meter	kilogram per cubic meter	biolink:OntologyClass
CUI-less	N/A	UO:0000084	gram per cubic centimeter	gram per cubic centimeter	biolink:OntologyClass
CUI-less	N/A	UO:0000085	candela per square meter	candela per square meter	biolink:OntologyClass
CUI-less	N/A	UO:0000086	kilogram per square meter	kilogram per square meter	biolink:OntologyClass
CUI-less	N/A	UO:0000087	kilogram per mole	kilogram per mole	biolink:OntologyClass
CUI-less	N/A	UO:0000088	gram per mole	gram per mole	biolink:OntologyClass
CUI-less	N/A	UO:0000089	cubic meter per mole	cubic meter per mole	biolink:OntologyClass
CUI-less	N/A	UO:0000290	peta	peta	biolink:OntologyClass
CUI-less	N/A	UO:0000170	parts per billion	parts per billion	biolink:OntologyClass
CUI-less	N/A	UO:0000291	tera	tera	biolink:OntologyClass
CUI-less	N/A	UO:0000050	angular acceleration unit	angular acceleration unit	biolink:OntologyClass
CUI-less	N/A	UO:0000171	parts per trillion	parts per trillion	biolink:OntologyClass
CUI-less	N/A	UO:0000292	giga	giga	biolink:OntologyClass
CUI-less	N/A	UO:0000172	parts per quadrillion	parts per quadrillion	biolink:OntologyClass
CUI-less	N/A	UO:0000051	concentration unit	concentration unit	biolink:OntologyClass
CUI-less	N/A	UO:0000293	mega	mega	biolink:OntologyClass
CUI-less	N/A	UO:0000173	gram per milliliter	gram per milliliter	biolink:OntologyClass
CUI-less	N/A	UO:0000294	kilo	kilo	biolink:OntologyClass
CUI-less	N/A	UO:0000052	mass density unit	mass density unit	biolink:OntologyClass
CUI-less	N/A	UO:0000053	luminance unit	luminance unit	biolink:OntologyClass
CUI-less	N/A	UO:0000295	deca	deca	biolink:OntologyClass
CUI-less	N/A	UO:0000174	kilogram per liter	kilogram per liter	biolink:OntologyClass
CUI-less	N/A	UO:0000054	area density unit	area density unit	biolink:OntologyClass
CUI-less	N/A	UO:0000296	deci	deci	biolink:OntologyClass
CUI-less	N/A	UO:0000175	gram per liter	gram per liter	biolink:OntologyClass
CUI-less	N/A	UO:0000055	molar mass unit	molar mass unit	biolink:OntologyClass
CUI-less	N/A	UO:0000297	milli	milli	biolink:OntologyClass
CUI-less	N/A	UO:0000176	milligram per milliliter	milligram per milliliter	biolink:OntologyClass
CUI-less	N/A	UO:0000056	molar volume unit	molar volume unit	biolink:OntologyClass
CUI-less	N/A	UO:0000177	unit per volume unit	unit per volume unit	biolink:OntologyClass
CUI-less	N/A	UO:0000298	centi	centi	biolink:OntologyClass
CUI-less	N/A	UO:0000057	momentum unit	momentum unit	biolink:OntologyClass
CUI-less	N/A	UO:0000178	unit per milliliter	unit per milliliter	biolink:OntologyClass
CUI-less	N/A	UO:0000299	micro	micro	biolink:OntologyClass
CUI-less	N/A	UO:0000058	rotational frequency unit	rotational frequency unit	biolink:OntologyClass
CUI-less	N/A	UO:0000179	unit per liter	unit per liter	biolink:OntologyClass
CUI-less	N/A	UO:0000059	specific volume unit	specific volume unit	biolink:OntologyClass
CUI-less	N/A	UO:0000049	angular velocity unit	angular velocity unit	biolink:OntologyClass
CUI-less	N/A	UO:0000180	mass per unit volume	mass per unit volume	biolink:OntologyClass
CUI-less	N/A	UO:0000060	speed/velocity unit	speed/velocity unit	biolink:OntologyClass
CUI-less	N/A	UO:0000181	enzyme unit	enzyme unit	biolink:OntologyClass
CUI-less	N/A	UO:0000182	density unit	density unit	biolink:OntologyClass
CUI-less	N/A	UO:0000061	unit of molarity	unit of molarity	biolink:OntologyClass
CUI-less	N/A	UO:0000062	molar	molar	biolink:OntologyClass
CUI-less	N/A	UO:0000183	linear density unit	linear density unit	biolink:OntologyClass
CUI-less	N/A	UO:0000184	kilogram per meter	kilogram per meter	biolink:OntologyClass
CUI-less	N/A	UO:0000063	millimolar	millimolar	biolink:OntologyClass
CUI-less	N/A	UO:0000185	degree	degree	biolink:OntologyClass
CUI-less	N/A	UO:0000064	micromolar	micromolar	biolink:OntologyClass
CUI-less	N/A	UO:0000065	nanomolar	nanomolar	biolink:OntologyClass
CUI-less	N/A	UO:0000186	dimensionless unit	dimensionless unit	biolink:OntologyClass
CUI-less	N/A	UO:0000187	percent	percent	biolink:OntologyClass
CUI-less	N/A	UO:0000066	picomolar	picomolar	biolink:OntologyClass
CUI-less	N/A	UO:0000067	unit of molality	unit of molality	biolink:OntologyClass
CUI-less	N/A	UO:0000188	pi	pi	biolink:OntologyClass
CUI-less	N/A	UO:0000068	molal	molal	biolink:OntologyClass
CUI-less	N/A	UO:0000189	count unit	count unit	biolink:OntologyClass
CUI-less	N/A	UO:0000069	millimolal	millimolal	biolink:OntologyClass
CUI-less	N/A	UO:0000270	volumetric flow rate unit	volumetric flow rate unit	biolink:OntologyClass
CUI-less	N/A	UO:0000271	microliters per minute	microliters per minute	biolink:OntologyClass
CUI-less	N/A	UO:0000150	nanosecond	nanosecond	biolink:OntologyClass
CUI-less	N/A	UO:0000151	century	century	biolink:OntologyClass
CUI-less	N/A	UO:0000272	millimetres of mercury	millimetres of mercury	biolink:OntologyClass
CUI-less	N/A	UO:0000030	picosecond	picosecond	biolink:OntologyClass
CUI-less	N/A	UO:0000273	milligram per liter	milligram per liter	biolink:OntologyClass
CUI-less	N/A	UO:0000031	minute	minute	biolink:OntologyClass
CUI-less	N/A	UO:0000152	half life	half life	biolink:OntologyClass
CUI-less	N/A	UO:0000032	hour	hour	biolink:OntologyClass
CUI-less	N/A	UO:0000153	foot candle	foot candle	biolink:OntologyClass
CUI-less	N/A	UO:0000274	microgram per milliliter	microgram per milliliter	biolink:OntologyClass
CUI-less	N/A	UO:0000275	nanogram per milliliter	nanogram per milliliter	biolink:OntologyClass
CUI-less	N/A	UO:0000033	day	day	biolink:OntologyClass
CUI-less	N/A	UO:0000154	irradiance unit	irradiance unit	biolink:OntologyClass
CUI-less	N/A	UO:0000034	week	week	biolink:OntologyClass
CUI-less	N/A	UO:0000276	amount per container	amount per container	biolink:OntologyClass
CUI-less	N/A	UO:0000155	watt per square meter	watt per square meter	biolink:OntologyClass
CUI-less	N/A	UO:0000277	ug/disk	ug/disk	biolink:OntologyClass
CUI-less	N/A	UO:0000156	einstein per square meter per second	einstein per square meter per second	biolink:OntologyClass
CUI-less	N/A	UO:0000035	month	month	biolink:OntologyClass
CUI-less	N/A	UO:0000157	light unit	light unit	biolink:OntologyClass
CUI-less	N/A	UO:0000036	year	year	biolink:OntologyClass
CUI-less	N/A	UO:0000278	nmole/disk	nmole/disk	biolink:OntologyClass
CUI-less	N/A	UO:0000158	watt per steradian per square meter	watt per steradian per square meter	biolink:OntologyClass
CUI-less	N/A	UO:0000037	milliampere	milliampere	biolink:OntologyClass
CUI-less	N/A	UO:0000279	milliunits per milliliter	milliunits per milliliter	biolink:OntologyClass
CUI-less	N/A	UO:0000269	absorbance unit	absorbance unit	biolink:OntologyClass
CUI-less	N/A	UO:0000027	degree Celsius	degree Celsius	biolink:OntologyClass
CUI-less	N/A	UO:0000148	counts per minute	counts per minute	biolink:OntologyClass
CUI-less	N/A	UO:0000028	millisecond	millisecond	biolink:OntologyClass
CUI-less	N/A	UO:0000029	microsecond	microsecond	biolink:OntologyClass
CUI-less	N/A	UO:0000280	rate unit	rate unit	biolink:OntologyClass
CUI-less	N/A	UO:0000281	count per nanomolar second	count per nanomolar second	biolink:OntologyClass
CUI-less	N/A	UO:0000160	microeinstein per square meter per second	microeinstein per square meter per second	biolink:OntologyClass
CUI-less	N/A	UO:0000161	radiance unit	radiance unit	biolink:OntologyClass
CUI-less	N/A	UO:0000282	count per molar second	count per molar second	biolink:OntologyClass
CUI-less	N/A	UO:0000040	millimole	millimole	biolink:OntologyClass
CUI-less	N/A	UO:0000162	watt per steradian	watt per steradian	biolink:OntologyClass
CUI-less	N/A	UO:0000041	nanomole	nanomole	biolink:OntologyClass
CUI-less	N/A	UO:0000283	kilogram per hectare	kilogram per hectare	biolink:OntologyClass
CUI-less	N/A	UO:0000163	mass percentage	mass percentage	biolink:OntologyClass
CUI-less	N/A	UO:0000042	picomole	picomole	biolink:OntologyClass
CUI-less	N/A	UO:0000284	count per nanomolar	count per nanomolar	biolink:OntologyClass
CUI-less	N/A	UO:0000285	count per molar	count per molar	biolink:OntologyClass
CUI-less	N/A	UO:0000164	mass volume percentage	mass volume percentage	biolink:OntologyClass
CUI-less	N/A	UO:0000043	femtomole	femtomole	biolink:OntologyClass
CUI-less	N/A	UO:0000165	volume percentage	volume percentage	biolink:OntologyClass
CUI-less	N/A	UO:0000044	attomole	attomole	biolink:OntologyClass
CUI-less	N/A	UO:0000286	yotta	yotta	biolink:OntologyClass
CUI-less	N/A	UO:0000166	parts per notation unit	parts per notation unit	biolink:OntologyClass
CUI-less	N/A	UO:0000287	hecto	hecto	biolink:OntologyClass
CUI-less	N/A	UO:0000045	base unit	base unit	biolink:OntologyClass
CUI-less	N/A	UO:0000046	prefix	prefix	biolink:OntologyClass
CUI-less	N/A	UO:0000167	parts per hundred	parts per hundred	biolink:OntologyClass
CUI-less	N/A	UO:0000288	zetta	zetta	biolink:OntologyClass
CUI-less	N/A	UO:0000047	area unit	area unit	biolink:OntologyClass
CUI-less	N/A	UO:0000168	parts per thousand	parts per thousand	biolink:OntologyClass
CUI-less	N/A	UO:0000289	exa	exa	biolink:OntologyClass
CUI-less	N/A	UO:0000048	acceleration unit	acceleration unit	biolink:OntologyClass
CUI-less	N/A	UO:0000169	parts per million	parts per million	biolink:OntologyClass
CUI-less	N/A	UO:0000159	radiant intensity unit	radiant intensity unit	biolink:OntologyClass
CUI-less	N/A	UO:0000038	microampere	microampere	biolink:OntologyClass
CUI-less	N/A	UO:0000039	micromole	micromole	biolink:OntologyClass
CUI-less	N/A	UO:0000250	nanovolt	nanovolt	biolink:OntologyClass
CUI-less	N/A	UO:0000251	picovolt	picovolt	biolink:OntologyClass
CUI-less	N/A	UO:0000130	dose equivalent unit	dose equivalent unit	biolink:OntologyClass
CUI-less	N/A	UO:0000131	exposure unit	exposure unit	biolink:OntologyClass
CUI-less	N/A	UO:0000252	megavolt	megavolt	biolink:OntologyClass
CUI-less	N/A	UO:0000010	second	second	biolink:OntologyClass
CUI-less	N/A	UO:0000132	becquerel	becquerel	biolink:OntologyClass
CUI-less	N/A	UO:0000011	ampere	ampere	biolink:OntologyClass
CUI-less	N/A	UO:0000253	surface tension unit	surface tension unit	biolink:OntologyClass
CUI-less	N/A	UO:0000254	newton per meter	newton per meter	biolink:OntologyClass
CUI-less	N/A	UO:0000133	curie	curie	biolink:OntologyClass
CUI-less	N/A	UO:0000012	kelvin	kelvin	biolink:OntologyClass
CUI-less	N/A	UO:0000013	mole	mole	biolink:OntologyClass
CUI-less	N/A	UO:0000134	gray	gray	biolink:OntologyClass
CUI-less	N/A	UO:0000255	dyne per cm	dyne per cm	biolink:OntologyClass
CUI-less	N/A	UO:0000135	rad	rad	biolink:OntologyClass
CUI-less	N/A	UO:0000014	candela	candela	biolink:OntologyClass
CUI-less	N/A	UO:0000256	viscosity unit	viscosity unit	biolink:OntologyClass
CUI-less	N/A	UO:0000136	roentgen	roentgen	biolink:OntologyClass
CUI-less	N/A	UO:0000257	pascal second	pascal second	biolink:OntologyClass
CUI-less	N/A	UO:0000015	centimeter	centimeter	biolink:OntologyClass
CUI-less	N/A	UO:0000247	millivolt	millivolt	biolink:OntologyClass
CUI-less	N/A	UO:0000005	temperature unit	temperature unit	biolink:OntologyClass
CUI-less	N/A	UO:0000006	substance unit	substance unit	biolink:OntologyClass
CUI-less	N/A	UO:0000127	radiation unit	radiation unit	biolink:OntologyClass
CUI-less	N/A	UO:0000248	kilovolt	kilovolt	biolink:OntologyClass
CUI-less	N/A	UO:0000249	microvolt	microvolt	biolink:OntologyClass
CUI-less	N/A	UO:0000128	activity (of a radionuclide) unit	activity (of a radionuclide) unit	biolink:OntologyClass
CUI-less	N/A	UO:0000007	luminous intensity unit	luminous intensity unit	biolink:OntologyClass
CUI-less	N/A	UO:0000008	meter	meter	biolink:OntologyClass
CUI-less	N/A	UO:0000129	absorbed dose unit	absorbed dose unit	biolink:OntologyClass
CUI-less	N/A	UO:0000009	kilogram	kilogram	biolink:OntologyClass
CUI-less	N/A	UO:0010048	micromole	micromole	biolink:OntologyClass
CUI-less	N/A	UO:0010049	gram per square meter	gram per square meter	biolink:OntologyClass
CUI-less	N/A	UO:0000260	effective dose unit	effective dose unit	biolink:OntologyClass
CUI-less	N/A	UO:0000140	Roentgen equivalent man	Roentgen equivalent man	biolink:OntologyClass
CUI-less	N/A	UO:0000261	conduction unit	conduction unit	biolink:OntologyClass
CUI-less	N/A	UO:0000020	picometer	picometer	biolink:OntologyClass
CUI-less	N/A	UO:0000141	microgray	microgray	biolink:OntologyClass
CUI-less	N/A	UO:0000262	electrical conduction unit	electrical conduction unit	biolink:OntologyClass
CUI-less	N/A	UO:0000021	gram	gram	biolink:OntologyClass
CUI-less	N/A	UO:0000142	milligray	milligray	biolink:OntologyClass
CUI-less	N/A	UO:0000263	heat conduction unit	heat conduction unit	biolink:OntologyClass
CUI-less	N/A	UO:0000143	nanogray	nanogray	biolink:OntologyClass
CUI-less	N/A	UO:0000264	siemens	siemens	biolink:OntologyClass
CUI-less	N/A	UO:0000022	milligram	milligram	biolink:OntologyClass
CUI-less	N/A	UO:0000144	nanosievert	nanosievert	biolink:OntologyClass
CUI-less	N/A	UO:0000265	watt per meter kelvin	watt per meter kelvin	biolink:OntologyClass
CUI-less	N/A	UO:0000023	microgram	microgram	biolink:OntologyClass
CUI-less	N/A	UO:0000145	millicurie	millicurie	biolink:OntologyClass
CUI-less	N/A	UO:0000024	nanogram	nanogram	biolink:OntologyClass
CUI-less	N/A	UO:0000266	electronvolt	electronvolt	biolink:OntologyClass
CUI-less	N/A	UO:0000146	microcurie	microcurie	biolink:OntologyClass
CUI-less	N/A	UO:0000025	picogram	picogram	biolink:OntologyClass
CUI-less	N/A	UO:0000267	electric field strength unit	electric field strength unit	biolink:OntologyClass
CUI-less	N/A	UO:0000026	femtogram	femtogram	biolink:OntologyClass
CUI-less	N/A	UO:0000147	disintegrations per minute	disintegrations per minute	biolink:OntologyClass
CUI-less	N/A	UO:0000268	volt per meter	volt per meter	biolink:OntologyClass
CUI-less	N/A	UO:0000016	millimeter	millimeter	biolink:OntologyClass
CUI-less	N/A	UO:0000258	poise	poise	biolink:OntologyClass
CUI-less	N/A	UO:0000137	sievert	sievert	biolink:OntologyClass
CUI-less	N/A	UO:0000138	millisievert	millisievert	biolink:OntologyClass
CUI-less	N/A	UO:0000259	decibel	decibel	biolink:OntologyClass
CUI-less	N/A	UO:0000017	micrometer	micrometer	biolink:OntologyClass
CUI-less	N/A	UO:0000139	microsievert	microsievert	biolink:OntologyClass
CUI-less	N/A	UO:0000018	nanometer	nanometer	biolink:OntologyClass
CUI-less	N/A	UO:0000019	angstrom	angstrom	biolink:OntologyClass
CUI-less	N/A	UO:1000082	square millimeter based unit	square millimeter based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000080	square meter based unit	square meter based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000081	square centimeter based unit	square centimeter based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000088	gram per mole based unit	gram per mole based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000089	cubic meter per mole based unit	cubic meter per mole based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000084	gram per cubic centimeter based unit	gram per cubic centimeter based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000085	candela per square meter based unit	candela per square meter based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000192	molecule count based unit	molecule count based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000193	purity percentage based unit	purity percentage based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000079	radian per second based unit	radian per second based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000077	meter per second per second based unit	meter per second per second based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000078	radian per second per second based unit	radian per second per second based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000075	normal based unit	normal based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000196	pH based unit	pH based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000197	liter per kilogram based unit	liter per kilogram based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000076	mole fraction based unit	mole fraction based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000194	confluence percentage based unit	confluence percentage based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000195	degree Fahrenheit based unit	degree Fahrenheit based unit	biolink:OntologyClass
CUI-less	N/A	UO:0000090	cubic centimeter per mole	cubic centimeter per mole	biolink:OntologyClass
CUI-less	N/A	UO:0000091	kilogram meter per second	kilogram meter per second	biolink:OntologyClass
CUI-less	N/A	UO:0000092	turns per second	turns per second	biolink:OntologyClass
CUI-less	N/A	UO:0000093	cubic meter per kilogram	cubic meter per kilogram	biolink:OntologyClass
CUI-less	N/A	UO:0000094	meter per second	meter per second	biolink:OntologyClass
CUI-less	N/A	UO:0000095	volume unit	volume unit	biolink:OntologyClass
CUI-less	N/A	UO:0000096	cubic meter	cubic meter	biolink:OntologyClass
CUI-less	N/A	UO:0000097	cubic centimeter	cubic centimeter	biolink:OntologyClass
CUI-less	N/A	UO:0000098	milliliter	milliliter	biolink:OntologyClass
CUI-less	N/A	UO:0000099	liter	liter	biolink:OntologyClass
CUI-less	N/A	UO:1000093	cubic meter per kilogram based unit	cubic meter per kilogram based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000094	meter per second based unit	meter per second based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000092	turns per second based unit	turns per second based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000090	cubic centimeter per mole based unit	cubic centimeter per mole based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000099	liter based unit	liter based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000097	cubic centimeter based unit	cubic centimeter based unit	biolink:OntologyClass
CUI-less	N/A	UO:1000096	cubic meter based unit	cubic meter based unit	biolink:OntologyClass
