1	7.9924
7	3.53
1	8,54
9	3.31
6	3.63
1	5.495
1	9.375
1	7.53333333333333
2	4.978
3	1.43
1	6.001993
1	7.34333333333333
1	12.31
1	2.05
1	7.557
1	5.392
5	9.44
1	5.214
1	5,832
159	5.72
1	6.799144
2	1.19
26	4.18
1	8.79333333333333
1	6.895169
1	8.41333333333333
24	pH 7.9
1	7.629
54	8.43
8	4.11
1	9.81
1	8.58333333333333
1	4,206
1	5.132
913	7.9
3	2.21
30	8.68
2	6,75
83	7.68
6	7,34
2	6.0-9.5
1	8,156
721	6.6
7	2.97
1	NA1
1	10,747
1	6.6026
1	7.144885
22	3.56
24	9.39
3	5.03666666666667
1	-0.83
2	1.24
111	4.75
14	8.87
1	6.527696
1	5.555
9	decreased
2	4.003333333
1	7,56
1	6,954
1	8.027000000000001
1	6.5-10.0
1	4.904
1	6.620080662
558	6.5
26	9.5
1	7.713333
2	6.567509155
144	7.39
4	11.23
1	7.12432
87	6.64
2	5.118
1	5.5-10.5
2	8.332
79	4.97
1	5.149
1	4.824
1	6.98675
116	7.83
3	2.29
6	10.4
2	1.27
2	8.55666666666667
1	5.234
1	6.905
1	5.2-7.4
3	5,14
1	7.515
12	3.11
3	6.755
1	5.676982
84	6.14
7	3.01
110	8.03
147	8.7
11	2.8
1	8.76333333333333
3	8.83666666666667
2	6.545
1	7.48666666666667
1	7.335
48	8.37
1	4.118
1	6,64
1	8.17333333333333
1	5,69
1	10.25
1	7.433479999999999
9	4.03
1	7.735
40	8.74
4	8.042
1	4.053
1	5.62 0.02
1	6.638407
1	7.961
1	5.453177
25	Not provided
1	6.202731
2	4.996
1	5.649272
62	6.59
1	6.916327
1	6.999
1	9.10333333333333
14	2.65
1	8.33333333333333
9	3.79
1	5.8575
2	6.08-6.57
1	8.06666666666666
113	6.21
1	4.113333333
1	5.191
2	12.4
1	5.754
1	5,46
1	-0.27
1	6.34000015
1	4-9
14	4.17
1	7.113333333
2	4.103333333
2	7.739
6	2.81
2	8.69666666666667
1	5.0-9.5
1	8.548
1	7.976
3	10.24
1	6.174276
2	8.382
3	6.095
1	4.747
4	13
10	3,8
1	3,3
1	8.0994
57	6.51
5	11.5
14	5-Apr
3	9.14666666666667
1	6.0 - 9.5
124	7.46
3	1.88
1	8.57333333333333
1	6.363
1	9.118
6	2.73
2	8,44
27	4.78
6	9.15
304	6.2
133	3.8
132	8.6
3	6.3 - 7.4
1	6.91666666666667
1	4.079
1	6.345
1	7.78666666666667
1	10.47
2	7.987
1	5.27071428571429
1	4.985
2	3.775
1	3.505
2	9.032
8	9.36
1	5.166
1	10,545
9	2.3
1	4,763
1	7.0-10.5
1	9.51333333333333
2	8.845
1	5.188
2	9,3
1	38,052
123	7.02
1	4.600210624
1	12,012
1	0.91
1	6,45
120	7.74
2	6.463
1	7.262834
376	6.1
1	11.75
1	10.76
1	5.532
2	8.62666666666667
1	7.603333
1	9.908
1	8.269938965
1	6.27 0.06
26	4.12
1	9.92
1	4.227
1	7.0628
89	7.92
1	1.92
1	2.50
1	8,26
1	5.225502
1	6,84
6	7,97
1	2.83
1	6.88610302
1	9.77333333333333
1	5.571
1	5.576995
1	7.02178
1	769
12	8.049
1	5.0699
1	5.186053
1	5.885
3	2.61
63	7.16
1	7.835
144	7.5-8.4
1	10.11
1	10.2 to 11.1
1	8.18666666666667
1	5.718
1	7.2-7.4
20	9.42
1	7.28716
34	6.479
1	6.569371
1	5.899782
1	6.951738
1	10.57
1	6.493389
1	5.494
1	7.0-8.5
1	8,61
1	8.874
20	8.92
571	7.2
1	8.13333333333333
1	5.968
1	6.907
2	3.365
35	5.14
1	7.030512
1	5.443
1	7.632
5	2.26
1	4.854
1	5.589792
1	5.568
60	4.58
7	9.59
1	4.705
1	5.318825
1	7.025176
180	Missing: Not Provided
1	7,19
2	9.99
1	4.753
2	7.5 - 7.8
103	7.24
1	9.334
1	5,1
1	8,044
1	9.42333333333333
3	8.50333333333333
2	1.31
1	7.293679
17	7.945238095
1	7.57426
68	5.19
2	1.87
12	8.161
1	6.8152
88	8.9
16	2
2	6.935
103	7.82
2	10.06
2	8.093
136	7.32
387	8.3
1	4.244
78	8.19
1	5.227671
1	7.796
1	7.855
7	9.01
1	6.443333333
2	7.5-8.5
1	7.65333333333333
1	6.0-10.0
1	2.75 (orig)
3	1.75
86	4.24
18	6.50
20	3.89
1	5.926666667
216	6.84
3	9.52
2	1.57
51	7.0
1	8.0 - 8.5
1	10.13
1	7.48000002
1	5.88-6.74
101	7.99
1	6.040886
1	4.696
1	2-3
2	7.70
1	7.0268999999999995
6	8,09
57	5.75
12	3.03
71	8.11
4	2.47
63	7.61
1	8.88333333333333
1	7.47006
13	12.2
53	4.77
10	3.16
1	4.092
3	2.25
1	10,335
67	8.58
13	3.94
1	5.15703
1	7.0128
1	6.1-10.1
1	5.368002
2	7.20
1	4,515
1	8.747
483	6.8
14	3.77
9	8.133
1	4.803333333
3	1.63
119	7.98
67	7.44
1	11.24
1	4.54; missing
1	7.899
1	85
24	4.74
1	6.8 - 7.0
1	9.938
85	7.95
1	7.70666666666667
1	10.0266666666667
1	5.11±0.10
1	7.350899999999999
1	7.791
1	8.670000075
1	-0.72
1	6,95
65	6.62
1	5.419
1	4.548
2	9.128
1	7.882
1	4.718
2	10.38
69	6.76
14	3.05
1	7.089109
1	6.705762
2	6.628
1	5.795387
1	11.52
2	8.726
3	2.43
43	6.47
1	1.66
15	9.26
19	8.88
1	8.68666666666667
1	7.826
1	6.84769
1	4.40
30	4.83
2	10.43
1	6.72546
1	7.336051
1	7.609
5	2.41
38	6.26
59	5.18
8	3.51
1	7.051601
66	7.62
1	7,438
1	9.667
1	6.33333333333333
1	6.944665
1	4.826
130	7.21
16	7.361
1	6.740516
16	9.18
1	-0.20
10	2.69
1	11.73
1	9.199
1	6.789
2	10.22
1	5,018
1	5.618
1	4,26
1	7.31716
2	8.02666666666667
1	6.846666667
2	5.844
1	8.44333333333333
1	5.8 - 6.2
1	8.467
2	1.34
39	4.81
1	8.12333333333333
60	6.18
1	8.084
14	Missing: Not reported
1	5.855
5	3.38
125	5.91
2	6,1
1	5.108
2	6.015
2	6,65
4	7.494
1	6.010
1	5,7
1	4.894
2	6,56
42	5.63
39	8.64
2	8.334
1	6.353333
59	Not collected
3	7.81831346684223
1	6.987402
57	5.07
1	4.776666667
1	9.12333333333333
1	9.115
2	6.80
49	8.52
1	5,9
18	8.475
1	5.478
1	7.956
1	3.5-3.8
3	1.96
2	7-10
1	3.883
1	9.733
19	3.85
1	4.712
1	6.539999924
9	6.20
1	11.15
1	2.40
41	8.73
1	6.879129
2	5.332
71	6.33
1	5.835
1	6.82842
10	2.53
1	5.736
1	6.13233
71	5.97
1	7,409
10	3.62
14	9.9 - 10.5
5	1.89
19	7.652
76	6.07
1	9.719
1	9.78
1	6.316
1	7.429
1	7.092
2	7,53
6565	Missing: Not provided
12	9.90
2	8.611
1	12,086
51	6.35
1	9.09666666666667
1	4.476666667
1	6.096
1	4.678
1	7.575
1	5.218
2	8.575
1	4,55
1	6.916667
1	6.5-9.5
2	8.70
4	2.88
3	9.71
1	3.5-6.0
1	6.674475
12	8.513
39	7.19
3	7.5 ± 0.5
1	6.579
1	3.9 (±0.4)
1	5.584591
40	5.41
1	6.052107
1	4.890348
1	3.464
1	6.757689
55	6.79
2	1.37
1	5.046
1	6.439059
1	8.706
1	7,281
5	2.17
6	10.81
76	6.83
2	8.635
2	6,49
1	11
2	7.2 to 8
1	9.703
1	1.55
2	4.554
1	7.5412
1	6.816666667
1	788
1	5.781709
304	5.8
1	7.96333333333333
1	7.0-7.5
61	5.55
26	Missing: Not applicable
1	2.313
2	6.76375
12	8.254
1	6.60
1	5.603
1	6.25-7.5
1	7.794
1	-0.65
2	8.70666666666667
1	8.659
1	5.648
724	7.3
8	9.34
3	8.41666666666667
1	8.27666666666667
1	3.515
87	8.78
3	8.605
8	3.07
1	3.519
1	9.29333333333333
1	8-9
1	5.90
1	5.101
1	7.695
1	8.022
1	5.013889
1	6.791953125
1	5,15
1	6.858437
3	5.30
1	3.827
4	7,49
10	9.08
1	6.872101
58	6.24
1	7.6908
18	8.176
1	7.7334
1	8.54333333333334
66	8.49
1	8.264
2	5.515
1	4.183333333
2	5.605
53	8.72
1	5.012889
1	5.675
1	6.982535
1	5.460564
1	9.993
12	7.73logH+
1	4.5-5.0
1967	NA
2	8.587
1	8.06666666666667
1	7.29204
6	7.846
1	7.765
5	11.2
59	8.36
1	6.8-12.0
1	5.196368
1	8.11333333333333
1	8.34555
1	8.36666666666667
5	3.49
1	7.33286
33	9.22
45	4.51
2	5.256
1	6,658
1	2.7 (orig)
1	3.543
1	10,506
9	5.905
136	8.35
51	6.41
4	9.64
1	8.35333333333333
1	6.8-7.4
1	4,228
11	3.08
115	7.55
1	8.50666666666667
1	6.949249
1	6.092
153	5.88
30	4.93
2	4.50
105	7.69
98	5.38
1	6-12
84	8.2 � 0.1
46	8.3 � 0.2
1	5.906
2	7.0-7.9
122	3.9
5	10.18
1	7.2 - 7.8
1	7.171586
2	8.701
1	6.005
1	6.047
657	7.4
1	8.515
1	5.506041
1	2.55
1	6.70732
1	8.24666666666667
1	7.59333333333333
2	8.509
1	5.045
11	9.17
1	8.771
1	6.145
1	5.851133
3	9.63
3	3,7
714	7.6
13	9.24
1	4,64
1	4.557
1	8.13499999
1	6.996
90	8.21
1	6.629199
54	5.69
1	5.787
111	6.13
1	6.726666667
1	3.249
1	6.30365
1	11.01
5	8.293
4	6.085
43	5.44
1	6.988
9	3.68
1	7 - 9
2	4.043333333
2325	not provided
1	68
1	6.4-8.2
1	7.5914600000000005
24	3.88
1	6.660007324
1	6.291
1	7 to 8.2
21	4.38
1	6.3 - 9.3
1	5.302
2	9.05666666666667
1	3.445
435	7.1
1	7,557
2	6,27
1	7.932
2	5.816
114	7.87
1	5.758425
1	5 - 10
1	6.414628
11	2.64
1	1.65
2	6,92
6	2.04
1	6.776666667
11	8.89
1	5.438
16	3.59
1	8.999
3	4.90
298	5.04
2	8.195
2	9.58
3	9.19
1	824
10	3.29
9	2.74
1	6.783017
1	7.6903
3	2.44
1	4.7 (±0.4)
8	9.33
1	9.00333333333333
1	8,04
4	2.87
1	6.620455
113	4.95
81	6.16
63	6.68
2	4.80
1	6.557318
3	27
1	7.94333333333333
50	6.27
1	10.202
12	7.946
2	8.61333333333334
1	8.158
104	7.86
38	8.86
103	4.2
1	8.32334
109	6.63
1	6,70
1	5.734268
3	7.872
28	8.42
1	5.931293
1	8.329
1	7.80000019
1	5.926
1	7.003
6	1.04
1	6.669939102
1	9.748
1	6.883096
34	8.46
1	4.674
4	2.71
1	11.95
2	7.7189
94	6.96
1	6.853800000000001
3	6,68
1	9.166
30	4.33
1	4.469
14	2.98
1	4.505
2	7,58
10	6.7±0.1
1	5.22689
1	6.412583
72	8.38
1	5.786
3	7,4
3	8.227
1	4.8-8.6
1	717
1	7.0-10.0
1	5.314
9	3.54
2	8.52666666666667
10	Y
1	5.031
1	5,01
1	7.5 - 8.0
2	6.645
1	4.219
3	2.16
2	1.95
1	6.92546
2	2.153
1	7.814
5	9.95
1	4.475
4	8.262
4	2.84
1	5.89 0.03
1	4.5-8
1	8.97666666666667
11	3.04
4	4,2
54	6.0
1	7.077145
1	5.662
1	872
13	3.78
4	pH 7.0
1	4.456666667
3	2.35
33	6.30
1	8.112
1	8.578
4	5.5-8.0
2	5.052
1	6.585
11	2.68
375	6.4
62	5.28
1	4.746
1	NA2
1	8,112
63	8.22
1	6 - 8.5
16	3.65
2	5.0-6.5
6	7,25
1	6.0-9.7
5	4.774
1	8.30666666666667
4	2.86
4	8,35
1	7.31358
217	4.6
1	5.598434
2	6.4-7.9
1	5.889
2	1.73
1	5.148562
3	8.794
1	7.608
180	4.1-5.0
1	2.18
55	8.76
24	4.54
2	6.065
1	7.017733
82	7.65
1	7.293
1	9.40666666666667
1	7.327
1	8.683
82	6.48
10	10.7
2	11.7
1	5.686
1	7.7326
1	8.86333333333334
1	7.0 - 7.5
29	4.46
1	4.635
1	5.696391
1	.
1	4.658
2	9.195
1	9.464
26	8.083
1	5.817
1	6,78
7	12.3
1	7.78999996
1	3.547
2	8.80
1	6,55
2	8.5-9.0
41	6.34
1	5.395
25	4.55
5	5.0-8.5
152	6.61
1	5.767
69	6.81
51	3.7
1	5,33
93	5.87
1	3.8-9.0
315	10.2
1	7.100302
17	9.49
5	2.75
1	4,351
1	6.7-8.2
42	8.91
2	4.497
1	6.008124
1	7.167342
8	3.33
1	7.3008999999999995
74	7.76
1	5.8 to 6.3
1	8.90333333333333
630	8.1
2	4.762
3	55
25	3,5
2	10.66
1	741
1	8.705
72	8.039613333333332
127	5.01
1	9.429
1	5.573
18	8.722
1	8.32666666666667
24	3.87
4	7,05
1	5,40
1	4.199
1	6.823333333
1	3.351
20	8.85
1	4.931136
1	5.615534
2	5.293
1	6.82333333333333
889	8
50	4.85
2	6.45-7.14
8	2.85
1	7.31944
6	4.825
1	4.346666667
7	2.82
1	4.592
1	6.204541
2	8.51333333333333
2	8.253333333333334
1	8.286667
1	6.446666667
1	12.06
39	8.77
1	7.5-10.7
1	8.14666666666667
1	7.514
12	8.115
72	6.95
1	7.181191
1	4,325
30	4.47
1	6.723800000000001
1	6.505
2	4,80
1	4.302
2	5.175
1	5.264
460	4
1	5,041
1	5-9.5
1	9.03333333333333
199	7.49
118	6.15
2	7~9
1	7.741
1	6.0 to 8.0
1	6.917515
1	6.432328
98	6.93
13	4.01
86	8.31
30	4.82
1	6.5-7.0
1	6.566
1	8.905
1	7.47804
1	5.885052
1	5.05000019
2	6.69125
1	6.843333333
1	878
1	5.178
1	4.381
30	4.48
2	7.043
1	5.7-6.7
75	5.98
1	4.401
1	924
3	2.48
2	8.225
1	7,6
1	3.458
3	4,6
20	6-9
1	6.863333333
13	2.6
93	5.64
1	5.401421
1	9.75666666666667
4	8.286
1	4,81
126	8.12
631	7.7
43	5.05
7	2.02
12	8.93
3	2.56
70	7.38
4	8.392
3	2.22
1	5.933
1	5.528
1	4.807
52	7.28
1	18
1	7.0-7.5 um
49	5.76
2	1.62
1	7.75666666666667
1	10.27
1	6.5-7.3
1	8.405
1	6.97408
1	7.787
1	7.14888
1	8.236667
1	3.409
6	5.626666667
1	7.344
2	9.62
1	9.773
1	12.24
1	5.511
57	3.6
1	7.015312
2	7.862
12	3.37
9	11.9
1	1.29
54	6.43
1	8-12
43	8.39
2	4.368
1	7.38664
4	5.465
103	8.13
3	8.655
1	5.623575
60	8.0
2	973
1	6.898979
1	5.206666667
1	6.704196
1	8,19
1	3.217
792	7.5
71	7.93
1	7.5712
3	5-7
1	28.9
1	6.98000002
9	3.12
16	2.92
5	6-7
13	5.925
2	9.40
1	8.613
4	2.93
1	6.6 to 8.2
1	7.89666666666667
1	5.363143
1	6.702758
1	8.3 (±0.3)
190	6.01
1	5,231
98	6.58
2	2.45
4	NM
1	7.26000023
1	5.961
1	4,415
1	4.555
1	5.323333333
131	6.67
1	8.661
1	5.70
1	5.61601
12	2.89
4	pH 5.7
1	5.595
2	6.075
36	5.12
104	6.06
25	4.73
130	6.91
1	5.073333333
5	10.0
1	7.971
18	3.84
1	7.951
1	4.224
123	6.25
47	8.82
1	5.894
42	4.57
10	9.09
1	5,71
38	8,88
1	7.767
1	5.11±0.19
2	7.67999983
6	2.39
1	6.796667
1	5.880501
45	6.39
2	8,25
1	4.762466
42	5.84
76	6.29
1	8.214
1	7.36999989
4	2.66
1	907
1	6.913456
78	8.29
1	4.582
1	4.693333333
2	1.21
1	7.035502
1	12.35
1	9.23666666666667
2	6,2
2	8.631
3	9.32
1	4.036666667
2	9.97
1	8.96333333333333
1	1.54
1	5.190392
1	12.27
1	7 - 8
1	5.454
1	0.6
1	9.67
1	5.289
2	8.394
3	7.90
1	2.567
42	7 ± 0.15
25	4.08
1	7.95666666666667
1	7.725
1	7.106666667
5	9.12
8	6,5-7,5
1	5.871
75	8.24
1	7.405
1	5.524
1	8.048
37	5.62
2	1.11
1	4.5 - 9.0
2	3.405
1	7 - 8.5
11	3.27
1	6.550019531
1	4.962
3	12.49
1	8.93666666666667
1	7.552
2	8.499
235	4.5
1	7.1769
1	8,107
1	7.98999977
1	7.304344
104	7.66
1	3.936
1	8.82333333333333
614	6.9
2	7.945
3	1.91
1	4.066666667
1	4.802
1	7.071513
1	4,82
1	10,762
2	9.57
1	9.974
8	control
1	5.921
1	7.5452
1	6.107376
65	8.65
1	Moderately alkaline
1	8.51 +/- 0.12
1	3.30
52	8.33
1	8.352
1	5.5525
1	6.5-9.8
1	6.235
1	6.5 - 6.7
126	7.54
2	9.541
4	9,0
12	8.082
78	6.56
1	6.313935
7	2.09
2	7.947
2	6.207
1	4.195
5	6.82-7.67
1	1.48
1	6.872335
1	8.667
1	4.2-8.3
3	8.395
1	4.007
1	3.565
1	8.24333333333333
1	5.854248
8	3.93
18	6.40
53	5.13
1	5,32
19	4.91
48	Ambient-pH
1	8.71666666666667
1	8147
2	1.41
5	9.43
7	8.121
10	nd
16	4.13
1	7.30
17	unknown
1	7,353
1	10.08
2	8.737
87	7.22
2	7.323
100	7.91
1	4,357
1	10.725
1	5.164949
1	9.96
1	8.365
3	7.80
2	8.609
4	6-11
1	8.48333333333333
1	6.79525
1	2.32
165	8.06
1	6.836666667
1	9.869
13	7.642
83	7.01
1	11,744
1	7.81333333333333
1	8.033
1	9.585
1	4.004
47	7.26
1	5,80
58	7.29
1	8.483
2	8.864
14	8.078
2	11.1
1	7.55333333333333
1	4,11
1	9.05333333333333
1	8.005
2	8.288
2	8.901
7	3.22
1	6.662482
1	5.7 - 6.1
19	8.95
2	10.51
10	3.73
1	5.645
19	9.0
1	7.282
1	6.128
48	5.27
1	4,9
2	4.901403509
1	6.203242
1	10.032
1	4.659
2	11.04
1	6.64292
27	5.49
30	5.23
1	9.35666666666667
1	6.89949
1	6.247668
1	6.067
1	8.66666666666667
1	6,54
1	8.953
1	8.198
13	3.52
35	Missing: Not collected
1	6.4-7.8
2	8.723
1	5,874
1	7.703
192	Missing:Not reported
1	5,412
17	8.99
2	5.838
2	6.5 - 7.0
48	5.45
1	4.0 - 4.5
85	7.58
1	6.672792
1	6.027
12	3.45
163	8.01
1	2.9-3.0
38	5.09
1	6.605531
1	8.213
1	6.199
20	4.23
1	4.5-8.5
8	11.6
1	8.67666666666667
1	9.399
1	4.836
1	6.062
1	7.039781
5	9.53
13	9.11
2	6.32000017
187	NOT APPLICABLE
1	5.716011
1	5.215
40	5.74
1	7.789
1	4.818
1	9.945
2	4,56
1	107
1	8.67333333333333
1	7.0-13.0
51	7.36
1	4.736666667
1	5.993
1	8,088
2	8.137
1	5.352
1	5.419279
1	5.6-8.4
1	4.676666667
223	7.47
6	7.00
5	2.33
68	4.84
1	1.02
99	9.3
1	NA3
2	6.865
1	2.727
1	10.003
35	4.96
104	4.98
2	8.445
1	5.042457
1	6.783180000000001
1	5.505
2	7,33
1	5.354503
1	8.0-8.5
1	7,219
101	7.11
1	4.902
8	9.98
1	5.426
1	5.896
1	6.857
50	initial pH 7.6
2	8,3
2	6.826666667
10	5-9
2	7,61
1	88
2	5,18
85	5.65
8	9.13
16	4.53
2	5,43
1	5.716
26	4.06
28	4.79
24	5.2 ± 0.1 (S.E.)
1	3.453
39	4.62
1	6.373
82	7.71
3	9.65
3	9.76
1	6.6 - 7.3
1	7.100397
1	6.890836
28	4.05
60	6.54
1	5.11833333333333
2	8.19999981
1	6.7877
1	8.857
1	817
62	7.31
1	6.61324
148	6 pHDIW
2	8.758
1	5 - 6.2
1	9.27333333333333
1	5.479
7	3.25
1	5.375
53	6.17
1	8.079999925
52	8.08 +- 0.21
18	8.139
106	5.67
854	not collected
1	823
2	8,4
1	7.803
1	1.09
2	6,89
1	5.8-11
1	5.540746
1	5.7-10.0
1	9.668
12	6-6.5
18	8.164
1	6.576442
11	3.23
1160	9.9
1	5.576
5	8.06000042
8	8.156
2	7.867
1	7.05432
1	5.4075
1	8.418
21	4.43
1	2.0
2	6.773333333
1	37855
5	3.13
3	1.14
1	7.445600000000001
1	9.86
1	6.676252441
2	11.29
1	5.612
1	3.828
1	7,62
2	9.23
9	3.82
1	11.84
8	2.95
262	10.1
1	1.49
5	5.795
1	5.656
1	7.351039999999999
46	5.33
4	1.7
1	8.46333333333333
1	4.455
4	7.3-7.6
1	4.084
1	6.88087
2	5.365
1	5.406
66	8.54
1	6.561028
1	7.05078
97	8.05
1	4.623
1	4.514
1	5.765
2	6.603
60	3.4
2	8.20333333333333
1	8,5
1	9.104
1	7.922
1	3.425
1	7.825
35	5.47
1	4,31
1	7.755
7	12.46
1	8.658
71	6.78
7	2.57
3	4.966
2	6,71
1	7.086667
6	6.673333333
78	5.79
75	6.44
1	7.23333333333333
2	9.294
1	6.107
3	11.91
1	5.195
1	6.92064
1	4.483333333
4	8.234
1	7.572
1	6.127
92	6.71
2	5.484
1	7.31244
1	5.3-6.2
1	5.745
1	7.92000008
1	4.00
1	4.986
